Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,HoursWorkedPerDay,IncomePerJobLevel,TotalIncomeOverYears,PromotionToYearsRatio,AvgTenurePerJobRole,AvgSatisfaction,WorkLifeSatisfaction,StartedAtCompany,ProportionCareerAtCompany
56.0,Yes,Travel_Rarely,310.0,Research & Development,7.0,2,Technical Degree,4,Male,72,3,1,Laboratory Technician,3,Married,2339,3666,8,No,11,3,4,2,14,4,1,10,9,9,8,4.305555555555555,2339.0,280680,0.8181818181818182,4.938356164383562,3.6666666666666665,2.6666666666666665,0,0.6666666666666666
27.0,Yes,Travel_Frequently,1337.0,Human Resources,22.0,3,Human Resources,1,Female,58,2,1,Human Resources,2,Married,2863,19555,1,No,12,3,1,1,1,2,3,1,0,0,0,23.05172413793104,2863.0,34356,0.0,5.3023255813953485,1.3333333333333333,2.0,1,0.5
40.0,Yes,Travel_Rarely,575.0,Sales,22.0,2,Marketing,3,Male,68,2,2,Sales Executive,3,Married,6380,6110,2,Yes,12,3,1,3,8,6,3,6,4,1,0,8.455882352941176,3190.0,459360,0.1428571428571428,7.493554327808471,2.333333333333333,3.0,0,0.6666666666666666
34.0,Yes,Non-Travel,967.0,Research & Development,16.0,4,Technical Degree,4,Male,85,1,1,Research Scientist,1,Married,2307,14460,1,Yes,23,4,2,2,5,2,3,5,2,3,0,11.376470588235296,2307.0,138420,0.5,5.142292490118577,2.333333333333333,2.6666666666666665,1,0.8333333333333334
50.0,Yes,Travel_Rarely,869.0,Sales,7.0,2,Marketing,1,Male,86,2,1,Sales Representative,3,Married,2683,3810,1,Yes,14,3,3,1,3,2,3,3,2,0,2,10.104651162790695,2683.0,96588,0.0,2.8456375838926173,2.333333333333333,2.333333333333333,1,0.75
20.0,Yes,Travel_Rarely,500.0,Sales,2.0,3,Medical,3,Female,49,2,1,Sales Representative,3,Single,2044,22052,1,No,13,3,4,1,2,3,2,2,2,0,2,10.20408163265306,2044.0,49056,0.0,2.8456375838926173,3.333333333333333,2.6666666666666665,1,0.6666666666666666
42.0,Yes,Travel_Frequently,933.0,Research & Development,19.0,3,Medical,3,Male,57,4,1,Research Scientist,3,Divorced,2759,20366,6,Yes,12,3,4,1,7,2,3,2,2,2,2,16.36842105263158,2759.0,66216,0.6666666666666666,5.142292490118577,3.333333333333333,3.0,0,0.25
19.0,Yes,Travel_Rarely,419.0,Sales,21.0,3,Other,4,Male,37,2,1,Sales Representative,2,Single,2121,9947,1,Yes,13,3,2,1,1,3,4,1,0,0,0,11.324324324324325,2121.0,25452,0.0,2.8456375838926173,2.6666666666666665,3.333333333333333,1,0.5
32.0,Yes,Travel_Frequently,238.0,Research & Development,7.0,2,Life Sciences,1,Female,47,4,1,Research Scientist,3,Single,2432,15318,3,Yes,14,3,1,1,8,2,3,4,1,0,3,5.0638297872340425,2432.0,116736,0.0,5.142292490118577,1.6666666666666667,2.333333333333333,0,0.4444444444444444
46.0,Yes,Travel_Rarely,669.0,Sales,9.0,2,Medical,3,Male,64,2,3,Sales Executive,4,Single,9619,13596,1,No,16,3,4,1,9,3,3,9,8,4,7,10.453125,3206.333333333333,1038852,0.4,7.493554327808471,3.6666666666666665,3.333333333333333,1,0.9
29.0,Yes,Travel_Frequently,746.0,Sales,24.0,3,Technical Degree,3,Male,45,4,1,Sales Representative,1,Single,1091,10642,1,No,17,3,4,1,1,3,3,1,0,0,0,16.57777777777778,1091.0,13092,0.0,2.8456375838926173,2.6666666666666665,2.333333333333333,1,0.5
32.0,Yes,Travel_Rarely,1259.0,Research & Development,2.0,4,Life Sciences,4,Male,95,3,1,Laboratory Technician,2,Single,1393,24852,1,No,12,3,1,1,1,2,3,1,0,0,0,13.25263157894737,1393.0,16716,0.0,4.938356164383562,2.333333333333333,3.0,1,0.5
20.0,Yes,Travel_Rarely,129.0,Research & Development,4.0,3,Technical Degree,1,Male,84,3,1,Laboratory Technician,1,Single,2973,13008,1,No,19,3,2,1,1,2,3,1,0,0,0,1.5357142857142858,2973.0,35676,0.0,4.938356164383562,1.3333333333333333,1.6666666666666667,1,0.5
34.0,Yes,Travel_Rarely,1107.0,Human Resources,9.0,4,Technical Degree,1,Female,52,3,1,Human Resources,3,Married,2742,3072,1,No,15,3,4,1,2,0,3,2,2,2,2,21.28846153846154,2742.0,65808,0.6666666666666666,5.3023255813953485,2.6666666666666665,2.333333333333333,1,0.6666666666666666
34.0,Yes,Travel_Frequently,234.0,Research & Development,9.0,4,Life Sciences,4,Male,93,3,2,Laboratory Technician,1,Married,5346,6208,4,No,17,3,3,2,11,3,2,7,1,0,7,2.5161290322580645,2673.0,449064,0.0,4.938356164383562,2.6666666666666665,2.333333333333333,0,0.5833333333333334
36.0,Yes,Travel_Rarely,660.0,Research & Development,15.0,3,Other,1,Male,81,3,2,Laboratory Technician,3,Divorced,4834,7858,7,No,14,3,2,2,9,3,2,1,0,0,0,8.148148148148149,2417.0,58008,0.0,4.938356164383562,2.0,2.0,0,0.1
30.0,Yes,Travel_Frequently,600.0,Human Resources,8.0,3,Human Resources,3,Female,66,2,1,Human Resources,4,Divorced,2180,9732,6,No,11,3,3,2,6,0,2,4,2,1,2,9.090909090909092,2180.0,104640,0.2,5.3023255813953485,3.333333333333333,3.0,0,0.5714285714285714
29.0,Yes,Travel_Rarely,992.0,Research & Development,1.0,3,Technical Degree,3,Male,85,3,1,Research Scientist,3,Single,2058,19757,1,No,14,3,4,1,7,1,2,6,2,1,5,11.670588235294115,2058.0,148176,0.1428571428571428,5.142292490118577,3.333333333333333,2.6666666666666665,0,0.75
36.0,Yes,Travel_Frequently,599.0,Sales,24.0,1,Life Sciences,3,Male,73,1,1,Sales Representative,4,Single,1118,8040,1,Yes,14,3,4,1,1,4,3,1,0,1,0,8.205479452054794,1118.0,13416,0.5,2.8456375838926173,3.6666666666666665,3.333333333333333,1,0.5
44.0,Yes,Travel_Rarely,1376.0,Human Resources,1.0,2,Medical,2,Male,91,2,3,Human Resources,1,Married,10482,2326,9,No,14,3,4,2,24,1,3,20,6,3,6,15.12087912087912,3494.0,2515680,0.1428571428571428,5.3023255813953485,2.333333333333333,2.0,0,0.8
50.0,Yes,Travel_Frequently,959.0,Sales,1.0,4,Other,4,Male,81,3,2,Sales Executive,3,Single,4728,17251,3,Yes,14,3,4,1,5,4,3,0,0,0,0,11.839506172839506,2364.0,0,0.0,7.493554327808471,3.6666666666666665,3.333333333333333,0,0.0
32.0,Yes,Travel_Rarely,374.0,Research & Development,25.0,4,Life Sciences,1,Male,87,3,1,Laboratory Technician,4,Single,2795,18016,1,Yes,24,4,3,1,1,2,1,1,0,0,1,4.298850574712644,2795.0,33540,0.0,4.938356164383562,2.6666666666666665,2.0,1,0.5
22.0,Yes,Travel_Frequently,1368.0,Research & Development,4.0,1,Technical Degree,3,Male,99,2,1,Laboratory Technician,3,Single,3894,9129,5,No,16,3,3,1,4,3,3,2,2,1,2,13.818181818181818,3894.0,93456,0.3333333333333333,4.938356164383562,3.0,3.0,0,0.4
29.0,Yes,Travel_Rarely,224.0,Research & Development,1.0,4,Technical Degree,1,Male,100,2,1,Research Scientist,1,Single,2362,7568,6,No,13,3,3,1,11,2,1,9,7,0,7,2.24,2362.0,255096,0.0,5.142292490118577,1.6666666666666667,1.0,0,0.75
31.0,Yes,Travel_Rarely,359.0,Human Resources,18.0,5,Human Resources,4,Male,89,4,1,Human Resources,1,Married,2956,21495,1,No,17,3,3,1,2,4,3,1,0,0,0,4.033707865168539,2956.0,35472,0.0,5.3023255813953485,2.6666666666666665,2.6666666666666665,0,0.3333333333333333
48.0,Yes,Travel_Rarely,626.0,Research & Development,1.0,2,Life Sciences,1,Male,98,2,3,Laboratory Technician,3,Single,5381,19294,9,Yes,13,3,4,1,23,2,3,1,0,0,0,6.387755102040816,1793.6666666666667,64572,0.0,4.938356164383562,2.6666666666666665,2.333333333333333,0,0.0416666666666666
19.0,Yes,Travel_Rarely,528.0,Sales,22.0,1,Marketing,4,Male,50,3,1,Sales Representative,3,Single,1675,26820,1,Yes,19,3,4,1,0,2,2,0,0,0,0,10.56,1675.0,0,0.0,2.8456375838926173,3.6666666666666665,3.0,1,0.0
31.0,Yes,Travel_Frequently,703.0,Sales,2.0,3,Life Sciences,3,Female,90,2,1,Sales Representative,4,Single,2785,11882,7,No,14,3,3,1,3,3,4,1,0,0,0,7.811111111111111,2785.0,33420,0.0,2.8456375838926173,3.333333333333333,3.6666666666666665,0,0.25
23.0,Yes,Travel_Rarely,1320.0,Research & Development,8.0,1,Medical,4,Male,93,2,1,Laboratory Technician,3,Single,3989,20586,1,Yes,11,3,1,1,5,2,3,5,4,1,2,14.193548387096774,3989.0,239340,0.1666666666666666,4.938356164383562,2.6666666666666665,3.333333333333333,1,0.8333333333333334
36.0,Yes,Travel_Rarely,1330.0,Research & Development,21.0,3,Medical,1,Male,37,3,1,Laboratory Technician,3,Divorced,2377,19373,1,No,20,4,3,2,1,0,2,1,1,0,0,24.0,2377.0,28524,0.0,4.938356164383562,2.333333333333333,2.0,1,0.5
32.0,Yes,Travel_Frequently,1125.0,Research & Development,16.0,1,Life Sciences,2,Female,72,1,1,Research Scientist,1,Single,3919,4681,1,Yes,22,4,2,1,10,5,3,10,2,6,7,15.625,3919.0,470280,0.5454545454545454,5.142292490118577,1.6666666666666667,2.0,1,0.9090909090909092
29.0,Yes,Travel_Rarely,896.0,Research & Development,18.0,1,Medical,3,Male,86,2,1,Research Scientist,4,Single,2389,14961,1,Yes,13,3,3,1,4,3,2,4,3,0,1,10.418604651162791,2389.0,114672,0.0,5.142292490118577,3.333333333333333,3.0,1,0.8
52.0,Yes,Travel_Rarely,266.0,Sales,2.0,1,Marketing,1,Female,57,1,5,Manager,4,Married,19845,25846,1,No,15,3,4,2,33,3,3,32,14,6,9,4.666666666666667,3969.0,7620480,0.1818181818181818,14.108571428571429,3.0,2.6666666666666665,0,0.9411764705882352
32.0,Yes,Non-Travel,1474.0,Sales,11.0,4,Other,4,Male,60,4,2,Sales Executive,3,Married,4707,23914,8,No,12,3,4,1,6,2,3,4,2,1,2,24.0,2353.5,225936,0.2,7.493554327808471,3.6666666666666665,3.333333333333333,0,0.5714285714285714
36.0,Yes,Travel_Frequently,1009.0,Research & Development,1.0,3,Medical,1,Male,45,2,1,Laboratory Technician,2,Divorced,2596,7160,1,No,15,3,1,3,1,2,3,1,0,0,0,22.42222222222222,2596.0,31152,0.0,4.938356164383562,1.3333333333333333,2.0,1,0.5
36.0,Yes,Travel_Frequently,880.0,Sales,12.0,4,Other,4,Male,36,3,2,Sales Executive,4,Single,4581,10414,3,Yes,24,4,1,1,13,2,4,11,9,6,7,24.0,2290.5,604692,0.5,7.493554327808471,3.0,4.0,0,0.7857142857142857
45.0,Yes,Travel_Rarely,1449.0,Sales,2.0,3,Marketing,1,Female,94,1,5,Manager,2,Single,18824,2493,2,Yes,16,3,1,1,26,2,3,24,10,1,11,15.414893617021276,3764.8,5421312,0.04,14.108571428571429,1.3333333333333333,2.0,0,0.8888888888888888
24.0,Yes,Travel_Frequently,381.0,Research & Development,9.0,3,Medical,2,Male,89,3,1,Laboratory Technician,1,Single,3172,16998,2,Yes,11,3,3,1,4,2,2,0,0,0,0,4.280898876404494,3172.0,0,0.0,4.938356164383562,2.0,1.6666666666666667,0,0.0
44.0,Yes,Travel_Rarely,621.0,Research & Development,15.0,3,Medical,1,Female,73,3,3,Healthcare Representative,4,Married,7978,14075,1,No,11,3,4,2,10,2,3,10,7,0,5,8.506849315068493,2659.333333333333,957360,0.0,8.186363636363636,3.0,2.6666666666666665,1,0.9090909090909092
40.0,Yes,Travel_Rarely,1329.0,Research & Development,7.0,3,Life Sciences,1,Male,73,3,1,Laboratory Technician,1,Single,2166,3339,3,Yes,14,3,2,1,10,3,1,4,2,0,3,18.2054794520548,2166.0,103968,0.0,4.938356164383562,1.3333333333333333,1.0,0,0.3636363636363636
36.0,Yes,Travel_Rarely,471.0,Research & Development,24.0,3,Technical Degree,3,Male,66,1,1,Laboratory Technician,4,Single,2340,23213,1,Yes,18,3,2,1,1,3,1,1,0,0,0,7.136363636363637,2340.0,28080,0.0,4.938356164383562,3.0,2.6666666666666665,1,0.5
55.0,Yes,Travel_Rarely,436.0,Sales,2.0,1,Medical,3,Male,37,3,2,Sales Executive,4,Single,5160,21519,4,No,16,3,3,1,12,3,2,9,7,7,3,11.783783783783784,2580.0,557280,0.7,7.493554327808471,3.333333333333333,3.0,0,0.6923076923076923
36.0,Yes,Travel_Frequently,662.0,Sales,18.0,4,Marketing,4,Female,67,3,2,Sales Executive,3,Married,4614,23288,1,Yes,18,3,3,2,5,0,2,4,2,3,2,9.880597014925373,2307.0,221472,0.6,7.493554327808471,3.333333333333333,3.0,0,0.6666666666666666
36.0,Yes,Travel_Rarely,950.0,Sales,4.0,4,Marketing,4,Male,48,2,2,Sales Executive,4,Single,5828,8450,1,Yes,12,3,2,1,8,0,3,8,7,7,4,19.791666666666668,2914.0,559488,0.7777777777777778,7.493554327808471,3.333333333333333,3.6666666666666665,1,0.8888888888888888
29.0,Yes,Travel_Rarely,1092.0,Research & Development,1.0,4,Medical,1,Male,36,3,1,Research Scientist,4,Married,4787,26124,9,Yes,14,3,2,4,4,3,4,2,2,2,2,24.0,4787.0,114888,0.6666666666666666,5.142292490118577,2.333333333333333,3.0,0,0.4
56.0,Yes,Travel_Rarely,441.0,Research & Development,14.0,4,Life Sciences,2,Female,72,3,1,Research Scientist,2,Married,4963,4510,9,Yes,18,3,1,4,7,2,3,5,4,4,3,6.125,4963.0,297780,0.6666666666666666,5.142292490118577,1.6666666666666667,2.333333333333333,0,0.625
31.0,Yes,Travel_Frequently,754.0,Sales,26.0,4,Marketing,1,Male,63,3,2,Sales Executive,4,Married,5617,21075,1,Yes,11,3,3,1,10,4,3,10,7,0,8,11.968253968253968,2808.5,674040,0.0,7.493554327808471,2.6666666666666665,2.6666666666666665,1,0.9090909090909092
18.0,Yes,Travel_Frequently,544.0,Sales,7.0,2,Medical,2,Female,70,3,1,Sales Representative,4,Single,1569,18420,1,Yes,12,3,3,1,0,2,4,0,0,0,0,7.771428571428571,1569.0,0,0.0,2.8456375838926173,3.0,3.333333333333333,1,0.0
37.0,Yes,Travel_Rarely,802.0,Research & Development,10.0,4,Medical,4,Male,58,3,2,Manufacturing Director,1,Single,4213,4992,1,No,15,3,2,1,10,4,1,10,3,0,8,13.827586206896552,2106.5,505560,0.0,7.720833333333333,2.333333333333333,2.0,1,0.9090909090909092
32.0,Yes,Travel_Rarely,414.0,Sales,2.0,4,Marketing,3,Male,82,2,2,Sales Executive,2,Single,9907,26186,7,Yes,12,3,3,1,7,3,2,2,2,2,2,5.048780487804878,4953.5,237768,0.6666666666666666,7.493554327808471,2.6666666666666665,2.333333333333333,0,0.25
36.0,Yes,Travel_Rarely,329.0,Research & Development,24.0,3,Medical,3,Male,51,3,1,Laboratory Technician,2,Married,2408,7324,1,Yes,17,3,3,4,1,3,3,1,1,0,0,6.450980392156863,2408.0,28896,0.0,4.938356164383562,2.6666666666666665,2.6666666666666665,1,0.5
21.0,Yes,Travel_Rarely,1427.0,Research & Development,18.0,1,Other,4,Female,65,3,1,Research Scientist,4,Single,2693,8870,1,No,19,3,1,1,1,3,2,1,0,0,0,21.953846153846158,2693.0,32316,0.0,5.142292490118577,3.0,3.333333333333333,1,0.5
31.0,Yes,Travel_Rarely,1079.0,Sales,16.0,4,Marketing,1,Male,70,3,3,Sales Executive,3,Married,8161,19002,2,No,13,3,1,4,10,2,3,1,0,0,0,15.414285714285716,2720.333333333333,97932,0.0,7.493554327808471,1.6666666666666667,2.333333333333333,0,0.0909090909090909
52.0,Yes,Travel_Rarely,723.0,Research & Development,8.0,4,Medical,3,Male,85,2,2,Research Scientist,2,Married,4941,17747,2,No,15,3,1,1,11,3,2,8,2,7,7,8.505882352941176,2470.5,474336,0.7777777777777778,5.142292490118577,2.0,2.333333333333333,0,0.6666666666666666
31.0,Yes,Non-Travel,335.0,Research & Development,9.0,2,Medical,3,Male,46,2,1,Research Scientist,1,Single,2321,10322,1,Yes,22,4,1,1,4,0,3,3,2,1,2,7.282608695652174,2321.0,83556,0.25,5.142292490118577,1.6666666666666667,2.333333333333333,0,0.6
29.0,Yes,Travel_Rarely,341.0,Sales,1.0,3,Medical,2,Female,48,2,1,Sales Representative,3,Divorced,2800,23522,6,Yes,19,3,3,4,5,3,3,3,2,0,2,7.104166666666667,2800.0,100800,0.0,2.8456375838926173,2.6666666666666665,2.6666666666666665,0,0.5
31.0,Yes,Travel_Frequently,667.0,Sales,1.0,4,Life Sciences,2,Female,50,1,1,Sales Representative,3,Single,1359,16154,1,No,12,3,2,1,1,3,3,1,0,0,0,13.34,1359.0,16308,0.0,2.8456375838926173,2.333333333333333,2.6666666666666665,1,0.5
36.0,Yes,Travel_Rarely,654.0,Research & Development,1.0,2,Life Sciences,1,Female,67,1,1,Research Scientist,2,Single,2216,3872,7,Yes,13,3,4,1,10,4,3,7,7,3,7,9.761194029850746,2216.0,186144,0.375,5.142292490118577,2.333333333333333,2.0,0,0.6363636363636364
36.0,Yes,Non-Travel,265.0,Sales,29.0,2,Medical,2,Male,79,1,2,Sales Executive,1,Single,4969,21813,8,No,18,3,4,1,7,6,3,2,2,2,2,3.354430379746836,2484.5,119256,0.6666666666666666,7.493554327808471,2.333333333333333,2.0,0,0.25
36.0,Yes,Travel_Rarely,622.0,Research & Development,14.0,4,Other,3,Male,39,2,1,Laboratory Technician,2,Divorced,3743,10074,1,Yes,24,4,4,2,5,2,1,4,2,0,2,15.948717948717947,3743.0,179664,0.0,4.938356164383562,3.0,2.0,0,0.6666666666666666
36.0,Yes,Travel_Rarely,867.0,Sales,19.0,2,Marketing,3,Male,36,2,1,Sales Representative,2,Married,2413,18798,1,Yes,18,3,3,4,1,2,3,1,0,0,0,24.0,2413.0,28956,0.0,2.8456375838926173,2.6666666666666665,2.6666666666666665,1,0.5
36.0,Yes,Travel_Frequently,1496.0,Sales,1.0,3,Technical Degree,1,Male,92,3,1,Sales Representative,3,Married,2909,15747,3,No,15,3,4,2,5,3,4,3,2,1,2,16.26086956521739,2909.0,104724,0.25,2.8456375838926173,2.6666666666666665,2.6666666666666665,0,0.5
51.0,Yes,Travel_Rarely,1323.0,Research & Development,4.0,4,Life Sciences,1,Male,34,3,1,Research Scientist,3,Married,2461,10332,9,Yes,12,3,3,4,18,2,4,10,0,2,7,24.0,2461.0,295320,0.1818181818181818,5.142292490118577,2.333333333333333,2.6666666666666665,0,0.5263157894736842
34.0,Yes,Non-Travel,1362.0,Sales,19.0,3,Marketing,1,Male,67,4,2,Sales Executive,4,Single,5304,4652,8,Yes,13,3,2,1,9,3,2,5,2,0,4,20.328358208955223,2652.0,318240,0.0,7.493554327808471,2.333333333333333,2.333333333333333,0,0.5
36.0,Yes,Travel_Rarely,1449.0,Research & Development,16.0,4,Medical,1,Male,45,3,1,Laboratory Technician,2,Divorced,2373,14180,2,Yes,13,3,4,2,5,2,3,3,2,0,2,24.0,2373.0,85428,0.0,4.938356164383562,2.333333333333333,2.0,0,0.5
36.0,Yes,Travel_Rarely,737.0,Sales,10.0,3,Medical,4,Male,55,2,3,Sales Executive,1,Married,10306,21530,9,No,17,3,3,1,15,3,3,13,12,6,0,13.4,3435.333333333333,1607736,0.4285714285714285,7.493554327808471,2.6666666666666665,2.6666666666666665,0,0.8125
36.0,Yes,Travel_Rarely,103.0,Research & Development,24.0,3,Life Sciences,3,Male,50,2,1,Laboratory Technician,3,Single,2028,12947,5,Yes,14,3,2,1,6,4,3,4,2,0,3,2.06,2028.0,97344,0.0,4.938356164383562,2.6666666666666665,3.0,0,0.5714285714285714
30.0,Yes,Travel_Frequently,334.0,Sales,26.0,4,Marketing,3,Female,52,2,2,Sales Executive,1,Single,6696,22967,5,No,15,3,3,1,9,5,2,6,3,0,1,6.423076923076923,3348.0,482112,0.0,7.493554327808471,2.333333333333333,2.0,0,0.6
36.0,Yes,Travel_Rarely,1204.0,Sales,4.0,3,Technical Degree,4,Male,86,3,3,Sales Executive,1,Single,9582,10333,1,Yes,22,4,1,1,9,2,3,8,7,4,7,14.0,3194.0,919872,0.4444444444444444,7.493554327808471,2.0,2.6666666666666665,0,0.8
31.0,Yes,Travel_Rarely,202.0,Research & Development,8.0,3,Life Sciences,1,Female,34,2,1,Research Scientist,2,Single,1261,22262,1,No,12,3,3,1,1,3,4,1,0,0,0,5.941176470588236,1261.0,15132,0.0,5.142292490118577,2.0,2.333333333333333,1,0.5
36.0,Yes,Travel_Rarely,383.0,Sales,9.0,2,Life Sciences,1,Male,68,2,1,Sales Representative,1,Married,4400,15182,3,No,12,3,1,1,6,2,3,3,2,2,2,5.632352941176471,4400.0,158400,0.5,2.8456375838926173,1.0,1.6666666666666667,0,0.4285714285714285
29.0,Yes,Travel_Rarely,121.0,Sales,27.0,3,Marketing,2,Female,35,3,3,Sales Executive,4,Married,7639,24525,1,No,22,4,4,4,10,3,2,10,4,1,9,3.4571428571428573,2546.333333333333,916680,0.0909090909090909,7.493554327808471,3.333333333333333,2.6666666666666665,1,0.9090909090909092
24.0,Yes,Travel_Rarely,813.0,Research & Development,1.0,3,Medical,2,Male,61,3,1,Research Scientist,4,Married,2293,3020,2,Yes,16,3,1,2,6,2,2,2,0,2,0,13.327868852459016,2293.0,55032,0.6666666666666666,5.142292490118577,2.333333333333333,2.6666666666666665,0,0.2857142857142857
36.0,Yes,Travel_Rarely,1404.0,Research & Development,17.0,3,Technical Degree,3,Male,32,2,1,Laboratory Technician,4,Divorced,2367,18779,5,No,12,3,1,2,6,2,2,4,1,0,3,24.0,2367.0,113616,0.0,4.938356164383562,2.6666666666666665,3.0,0,0.5714285714285714
36.0,Yes,Travel_Rarely,1475.0,Sales,13.0,2,Marketing,4,Female,84,3,2,Sales Executive,3,Single,9854,23352,3,Yes,11,3,4,1,6,0,3,2,0,2,2,17.55952380952381,4927.0,236496,0.6666666666666666,7.493554327808471,3.6666666666666665,3.333333333333333,0,0.2857142857142857
20.0,Yes,Travel_Frequently,769.0,Sales,9.0,3,Marketing,4,Female,54,3,1,Sales Representative,4,Single,2323,17205,1,Yes,14,3,2,1,2,3,3,2,2,0,2,14.24074074074074,2323.0,55752,0.0,2.8456375838926173,3.333333333333333,3.6666666666666665,1,0.6666666666666666
36.0,Yes,Travel_Rarely,920.0,Human Resources,20.0,2,Medical,4,Female,69,3,1,Human Resources,2,Married,2148,6889,1,Yes,11,3,3,1,6,3,3,5,1,1,4,13.333333333333334,2148.0,128880,0.1666666666666666,5.3023255813953485,3.0,3.0,0,0.7142857142857143
31.0,Yes,Travel_Frequently,874.0,Research & Development,15.0,3,Medical,3,Male,72,3,1,Laboratory Technician,3,Married,2610,6233,1,No,12,3,3,2,2,5,2,2,2,2,2,12.13888888888889,2610.0,62640,0.6666666666666666,4.938356164383562,3.0,2.6666666666666665,1,0.6666666666666666
33.0,Yes,Travel_Rarely,527.0,Research & Development,1.0,4,Other,4,Male,63,3,1,Research Scientist,4,Single,2686,5207,1,Yes,13,3,3,1,10,2,2,10,9,7,8,8.365079365079366,2686.0,322320,0.6363636363636364,5.142292490118577,3.6666666666666665,3.333333333333333,1,0.9090909090909092
55.0,Yes,Travel_Rarely,267.0,Sales,13.0,4,Marketing,1,Male,85,4,4,Sales Executive,3,Single,13695,9277,6,Yes,17,3,3,1,24,2,2,19,7,3,8,3.1411764705882352,3423.75,3122460,0.15,7.493554327808471,2.333333333333333,2.0,0,0.76
36.0,Yes,Travel_Rarely,1218.0,Sales,9.0,4,Life Sciences,3,Male,82,2,1,Sales Representative,1,Single,3407,6986,7,No,23,4,2,1,10,4,3,5,3,0,3,14.853658536585366,3407.0,204420,0.0,2.8456375838926173,2.0,2.333333333333333,0,0.4545454545454545
30.0,Yes,Travel_Frequently,464.0,Research & Development,4.0,3,Technical Degree,3,Male,40,3,1,Research Scientist,4,Single,2285,3427,9,Yes,23,4,3,1,3,4,3,1,0,0,0,11.6,2285.0,27420,0.0,5.142292490118577,3.333333333333333,3.333333333333333,0,0.25
29.0,Yes,Travel_Frequently,459.0,Research & Development,24.0,2,Life Sciences,4,Male,73,2,1,Research Scientist,4,Single,2439,14753,1,Yes,24,4,2,1,1,3,2,1,0,1,0,6.287671232876712,2439.0,29268,0.5,5.142292490118577,3.333333333333333,3.333333333333333,1,0.5
24.0,Yes,Travel_Rarely,984.0,Research & Development,17.0,2,Life Sciences,4,Female,97,3,1,Laboratory Technician,2,Married,2210,3372,1,No,13,3,1,2,1,3,1,1,0,0,0,10.144329896907216,2210.0,26520,0.0,4.938356164383562,2.333333333333333,2.333333333333333,1,0.5
53.0,Yes,Travel_Rarely,1168.0,Sales,24.0,4,Life Sciences,1,Male,66,3,3,Sales Executive,1,Single,10448,5843,6,Yes,13,3,2,1,15,2,2,2,2,2,2,17.696969696969695,3482.6666666666665,250752,0.6666666666666666,7.493554327808471,1.3333333333333333,1.3333333333333333,0,0.125
22.0,Yes,Travel_Frequently,1256.0,Research & Development,7.0,4,Life Sciences,3,Male,48,2,1,Research Scientist,4,Married,2853,4223,1,Yes,11,3,2,2,1,5,3,0,0,0,0,24.0,2853.0,0,0.0,5.142292490118577,3.0,3.333333333333333,0,0.0
41.0,Yes,Travel_Rarely,1102.0,Sales,1.0,2,Life Sciences,2,Female,94,3,2,Sales Executive,4,Single,5993,19479,8,Yes,11,3,1,1,8,0,1,6,4,0,5,11.72340425531915,2996.5,431496,0.0,7.493554327808471,2.333333333333333,2.333333333333333,0,0.6666666666666666
37.0,Yes,Travel_Rarely,1373.0,Research & Development,2.0,2,Other,4,Male,92,2,1,Laboratory Technician,3,Single,2090,2396,6,Yes,15,3,2,1,7,3,3,0,0,0,0,14.923913043478262,2090.0,0,0.0,4.938356164383562,3.0,3.333333333333333,0,0.0
28.0,Yes,Travel_Rarely,103.0,Research & Development,24.0,3,Life Sciences,3,Male,50,2,1,Laboratory Technician,3,Single,2028,12947,5,Yes,14,3,2,1,6,4,3,4,2,0,3,2.06,2028.0,97344,0.0,4.938356164383562,2.6666666666666665,3.0,0,0.5714285714285714
36.0,Yes,Travel_Rarely,1218.0,Sales,9.0,4,Life Sciences,3,Male,82,2,1,Sales Representative,1,Single,3407,6986,7,No,23,4,2,1,10,4,3,5,3,0,3,14.853658536585366,3407.0,204420,0.0,2.8456375838926173,2.0,2.333333333333333,0,0.4545454545454545
34.0,Yes,Travel_Rarely,699.0,Research & Development,6.0,1,Medical,2,Male,83,3,1,Research Scientist,1,Single,2960,17102,2,No,11,3,3,1,8,2,3,4,2,1,3,8.421686746987952,2960.0,142080,0.2,5.142292490118577,2.0,2.0,0,0.4444444444444444
32.0,Yes,Travel_Frequently,1125.0,Research & Development,16.0,1,Life Sciences,2,Female,72,1,1,Research Scientist,1,Single,3919,4681,1,Yes,22,4,2,1,10,5,3,10,2,6,7,15.625,3919.0,470280,0.5454545454545454,5.142292490118577,1.6666666666666667,2.0,1,0.9090909090909092
39.0,Yes,Travel_Rarely,895.0,Sales,5.0,3,Technical Degree,4,Male,56,3,2,Sales Representative,4,Married,2086,3335,3,No,14,3,3,2,19,6,4,1,0,0,0,15.982142857142858,1043.0,25032,0.0,2.8456375838926173,3.6666666666666665,4.0,0,0.05
